card_id,pname,set_name,is_custom,image_url,generation,release_date,rarity,pokemon_type,subtype,hp,level,flavour_text
dp7-76,Stunky,Stormfront,False,https://images.pokemontcg.io/dp7/76_hires.png,Diamond & Pearl,11/1/2008,Common,['Darkness'],['Basic'],60,18,It protects itself by spraying a noxious fluid from its rear. The stench lingers for 24 hours.
dp7-77,Swinub,Stormfront,False,https://images.pokemontcg.io/dp7/77_hires.png,Diamond & Pearl,11/1/2008,Common,['Fighting'],['Basic'],50,12,It loves eating mushrooms that grow under dead grass. It also finds hot springs while foraging.
dp7-78,Tangela,Stormfront,False,https://images.pokemontcg.io/dp7/78_hires.png,Diamond & Pearl,11/1/2008,Common,['Grass'],['Basic'],70,10,It is shrouded by blue vines. No one has seen the face hidden behind this growth of vines.
dp7-79,Treecko,Stormfront,False,https://images.pokemontcg.io/dp7/79_hires.png,Diamond & Pearl,11/1/2008,Common,['Grass'],['Basic'],50,11,"The soles of its feet are covered by countless tiny spikes, enabling it to walk on walls and ceilings."
dp7-80,Voltorb,Stormfront,False,https://images.pokemontcg.io/dp7/80_hires.png,Diamond & Pearl,11/1/2008,Common,['Lightning'],['Basic'],60,28,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
dp7-81,Voltorb,Stormfront,False,https://images.pokemontcg.io/dp7/81_hires.png,Diamond & Pearl,11/1/2008,Common,['Lightning'],['Basic'],60,31,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
dp7-101,Charmander,Stormfront,False,https://images.pokemontcg.io/dp7/101_hires.png,Diamond & Pearl,11/1/2008,Rare Secret,['Fire'],['Basic'],50,10,"From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out."
dp7-102,Charmeleon,Stormfront,False,https://images.pokemontcg.io/dp7/102_hires.png,Diamond & Pearl,11/1/2008,Rare Secret,['Fire'],['Stage 1'],80,32,It lashes about with its tail to knock down its foe. It then tears up the fallen opponent with sharp claws.
dp7-103,Charizard,Stormfront,False,https://images.pokemontcg.io/dp7/103_hires.png,Diamond & Pearl,11/1/2008,Rare Secret,['Fire'],['Stage 2'],120,76,"Its wings can carry this Pokémon close to an altitude of 4,600 feet. It blows out fire at very high temperatures."
pl1-5,Dialga,Platinum,False,https://images.pokemontcg.io/pl1/5_hires.png,Platinum,2/11/2009,Rare Holo,['Metal'],['Basic'],100,72,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
pl1-6,Dialga,Platinum,False,https://images.pokemontcg.io/pl1/6_hires.png,Platinum,2/11/2009,Rare Holo,['Metal'],['Basic'],100,70,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
pl1-14,Shaymin,Platinum,False,https://images.pokemontcg.io/pl1/14_hires.png,Platinum,2/11/2009,Rare Holo,['Grass'],['Basic'],70,42,It lives in flower patches and avoids detection by curling up to look like a flowering plant.
pl1-15,Shaymin,Platinum,False,https://images.pokemontcg.io/pl1/15_hires.png,Platinum,2/11/2009,Rare Holo,['Grass'],['Basic'],80,56,The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.
pl1-16,Slaking,Platinum,False,https://images.pokemontcg.io/pl1/16_hires.png,Platinum,2/11/2009,Rare Holo,['Colorless'],['Stage 2'],150,62,"The world's laziest Pokémon. When it is lounging, it is actually saving energy for striking back."
pl1-21,Beautifly,Platinum,False,https://images.pokemontcg.io/pl1/21_hires.png,Platinum,2/11/2009,Rare,['Grass'],['Stage 2'],120,37,"Despite its looks, it is aggressive. It jabs with its long, thin mouth if disturbed while collecting pollen."
pl1-23,Dialga,Platinum,False,https://images.pokemontcg.io/pl1/23_hires.png,Platinum,2/11/2009,Rare,['Metal'],['Basic'],100,73,A legendary Pokémon of Sinnoh. It is said that time flows when Dialga's heart beats.
pl1-26,Empoleon,Platinum,False,https://images.pokemontcg.io/pl1/26_hires.png,Platinum,2/11/2009,Rare,['Water'],['Stage 2'],130,47,"If anyone were to hurt its pride, it would slash them with wings that can cleave through an ice floe."
pl1-27,Giratina,Platinum,False,https://images.pokemontcg.io/pl1/27_hires.png,Platinum,2/11/2009,Rare,['Psychic'],['Basic'],100,59,A Pokémon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.
pl1-28,Giratina,Platinum,False,https://images.pokemontcg.io/pl1/28_hires.png,Platinum,2/11/2009,Rare,['Psychic'],['Basic'],110,70,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
pl1-29,Golduck,Platinum,False,https://images.pokemontcg.io/pl1/29_hires.png,Platinum,2/11/2009,Rare,['Water'],['Stage 1'],90,47,It is seen swimming dynamically and elegantly using its well-developed limbs and flippers.
pl1-31,Infernape,Platinum,False,https://images.pokemontcg.io/pl1/31_hires.png,Platinum,2/11/2009,Rare,['Fire'],['Stage 2'],110,44,It uses unique fighting moves with fires on its hands and feet. It will take on any opponent.
pl1-32,Kricketune,Platinum,False,https://images.pokemontcg.io/pl1/32_hires.png,Platinum,2/11/2009,Rare,['Grass'],['Stage 1'],90,46,There is a village that hosts a contest based on the amazingly variable cries of this Pokémon.
pl1-33,Lickilicky,Platinum,False,https://images.pokemontcg.io/pl1/33_hires.png,Platinum,2/11/2009,Rare,['Colorless'],['Stage 1'],120,52,The long tongue is always soggy with slobber. The saliva contains a solvent that causes numbness.
pl1-35,Luvdisc,Platinum,False,https://images.pokemontcg.io/pl1/35_hires.png,Platinum,2/11/2009,Rare,['Water'],['Basic'],70,33,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
pl1-36,Ninetales,Platinum,False,https://images.pokemontcg.io/pl1/36_hires.png,Platinum,2/11/2009,Rare,['Fire'],['Stage 1'],90,43,Its nine tails are said to be imbued with a mystic power. It can live for a thousand years.
pl1-37,Palkia,Platinum,False,https://images.pokemontcg.io/pl1/37_hires.png,Platinum,2/11/2009,Rare,['Water'],['Basic'],100,72,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with PALKIA's every breath.
pl1-38,Shaymin,Platinum,False,https://images.pokemontcg.io/pl1/38_hires.png,Platinum,2/11/2009,Rare,['Grass'],['Basic'],80,44,It lives in flower patches and avoids detection by curling up to look like a flowering plant.
pl1-39,Torterra,Platinum,False,https://images.pokemontcg.io/pl1/39_hires.png,Platinum,2/11/2009,Rare,['Grass'],['Stage 2'],140,48,Some Pokémon are born on a TORTERRA's back and spend their entire life there.
pl1-42,Cacturne,Platinum,False,https://images.pokemontcg.io/pl1/42_hires.png,Platinum,2/11/2009,Uncommon,['Grass'],['Stage 1'],90,44,"It becomes active at night, seeking prey that is exhausted from the day's desert heat."
pl1-44,Cascoon,Platinum,False,https://images.pokemontcg.io/pl1/44_hires.png,Platinum,2/11/2009,Uncommon,['Grass'],['Stage 1'],80,10,"It never forgets any attack it endured while in the cocoon. After evolution, it seeks payback."
pl1-45,Combusken,Platinum,False,https://images.pokemontcg.io/pl1/45_hires.png,Platinum,2/11/2009,Uncommon,['Fire'],['Stage 1'],80,27,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
pl1-46,Cranidos,Platinum,False,https://images.pokemontcg.io/pl1/46_hires.png,Platinum,2/11/2009,Uncommon,['Fighting'],['Stage 1'],80,27,"A lifelong jungle dweller from 100 million years ago, it would snap obstructing trees with head butts."
pl1-48,Flaaffy,Platinum,False,https://images.pokemontcg.io/pl1/48_hires.png,Platinum,2/11/2009,Uncommon,['Lightning'],['Stage 1'],80,22,"If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact."
pl1-49,Grotle,Platinum,False,https://images.pokemontcg.io/pl1/49_hires.png,Platinum,2/11/2009,Uncommon,['Grass'],['Stage 1'],90,26,It knows where pure water wells up. It carries fellow Pokémon there on its back.
pl1-51,Kirlia,Platinum,False,https://images.pokemontcg.io/pl1/51_hires.png,Platinum,2/11/2009,Uncommon,['Psychic'],['Stage 1'],80,24,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
pl1-52,Lombre,Platinum,False,https://images.pokemontcg.io/pl1/52_hires.png,Platinum,2/11/2009,Uncommon,['Grass'],['Stage 1'],80,30,"It has a mischievous spirit. If it spots an angler, it will tug on the fishing line to interfere."
pl1-53,Lucario,Platinum,False,https://images.pokemontcg.io/pl1/53_hires.png,Platinum,2/11/2009,Uncommon,['Metal'],['Stage 1'],90,42,A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.
pl1-55,Mismagius,Platinum,False,https://images.pokemontcg.io/pl1/55_hires.png,Platinum,2/11/2009,Uncommon,['Psychic'],['Stage 1'],90,40,Its cry sounds like an incantation. It is said the cry may rarely be imbued with happiness-giving power.
pl1-56,Monferno,Platinum,False,https://images.pokemontcg.io/pl1/56_hires.png,Platinum,2/11/2009,Uncommon,['Fire'],['Stage 1'],80,27,It skillfully control the intensity of the fire on its tail to keep its foes at an ideal distance.
pl1-58,Octillery,Platinum,False,https://images.pokemontcg.io/pl1/58_hires.png,Platinum,2/11/2009,Uncommon,['Water'],['Stage 1'],90,40,It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth.
pl1-59,Prinplup,Platinum,False,https://images.pokemontcg.io/pl1/59_hires.png,Platinum,2/11/2009,Uncommon,['Water'],['Stage 1'],80,25,"Because every PRINPLUP considers itself to be the most important, they can never form a group."
pl1-60,Probopass,Platinum,False,https://images.pokemontcg.io/pl1/60_hires.png,Platinum,2/11/2009,Uncommon,['Fighting'],['Stage 1'],90,49,It freely controls three small units called Mini-Noses using magnetic force.
pl1-62,Shieldon,Platinum,False,https://images.pokemontcg.io/pl1/62_hires.png,Platinum,2/11/2009,Uncommon,['Metal'],['Stage 1'],80,21,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
pl1-63,Silcoon,Platinum,False,https://images.pokemontcg.io/pl1/63_hires.png,Platinum,2/11/2009,Uncommon,['Grass'],['Stage 1'],80,10,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
pl1-64,Vigoroth,Platinum,False,https://images.pokemontcg.io/pl1/64_hires.png,Platinum,2/11/2009,Uncommon,['Colorless'],['Stage 1'],80,28,"Its heart beats at a tenfold tempo, so it cannot sit still even for a moment."
pl1-65,Wartortle,Platinum,False,https://images.pokemontcg.io/pl1/65_hires.png,Platinum,2/11/2009,Uncommon,['Water'],['Stage 1'],80,25,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
pl1-67,Cacnea,Platinum,False,https://images.pokemontcg.io/pl1/67_hires.png,Platinum,2/11/2009,Common,['Grass'],['Basic'],50,16,"By storing water in its body, this desert dweller can survive 30 days without water."
pl1-68,Carnivine,Platinum,False,https://images.pokemontcg.io/pl1/68_hires.png,Platinum,2/11/2009,Common,['Grass'],['Basic'],80,39,It binds itself to trees in marshes. It attracts prey with its sweet-smelling drool and gulps them down.
pl1-69,Chansey,Platinum,False,https://images.pokemontcg.io/pl1/69_hires.png,Platinum,2/11/2009,Common,['Colorless'],['Basic'],90,26,A kindly Pokémon that lays highly nutritious eggs and shares them with injured Pokémon or people.
pl1-70,Chimchar,Platinum,False,https://images.pokemontcg.io/pl1/70_hires.png,Platinum,2/11/2009,Common,['Fire'],['Basic'],50,10,"It is very agile. Before going to sleep, it extinguishes the flame on its tail to prevent fires."
pl1-71,Combee,Platinum,False,https://images.pokemontcg.io/pl1/71_hires.png,Platinum,2/11/2009,Common,['Grass'],['Basic'],60,19,The trio is together from birth. It constantly gathers honey from flowers to please VESPIQUEN.
pl1-72,Diglett,Platinum,False,https://images.pokemontcg.io/pl1/72_hires.png,Platinum,2/11/2009,Common,['Fighting'],['Basic'],50,13,"A Pokémon that lives underground. Because of its dark habitat, it is repelled by bright sunlight."
pl1-73,Dunsparce,Platinum,False,https://images.pokemontcg.io/pl1/73_hires.png,Platinum,2/11/2009,Common,['Colorless'],['Basic'],60,17,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
pl1-74,Electrike,Platinum,False,https://images.pokemontcg.io/pl1/74_hires.png,Platinum,2/11/2009,Common,['Lightning'],['Basic'],50,10,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
pl1-75,Grimer,Platinum,False,https://images.pokemontcg.io/pl1/75_hires.png,Platinum,2/11/2009,Common,['Psychic'],['Basic'],60,23,It was born when sludge in a dirty stream was exposed to the moon's X-rays. It appears among filth.
pl1-76,Happiny,Platinum,False,https://images.pokemontcg.io/pl1/76_hires.png,Platinum,2/11/2009,Common,['Colorless'],['Basic'],60,5,It likes to carry around a small rock. It may wander around others' feet and cause them to stumble.
pl1-78,Kricketot,Platinum,False,https://images.pokemontcg.io/pl1/78_hires.png,Platinum,2/11/2009,Common,['Grass'],['Basic'],60,6,"Its legs are short. Whenever it stumbles, its stiff antennae clack with a xylophone-like sound."
pl1-79,Lapras,Platinum,False,https://images.pokemontcg.io/pl1/79_hires.png,Platinum,2/11/2009,Common,['Water'],['Basic'],80,41,It loves crossing the sea with people and Pokémon on its back. It understands human speech.
pl1-80,Lickitung,Platinum,False,https://images.pokemontcg.io/pl1/80_hires.png,Platinum,2/11/2009,Common,['Colorless'],['Basic'],90,30,"When it extends its over-six-foot-long tongue, its tail quivers. There is a possibility they are connected."
pl1-81,Lotad,Platinum,False,https://images.pokemontcg.io/pl1/81_hires.png,Platinum,2/11/2009,Common,['Grass'],['Basic'],50,11,It looks like an aquatic plant and serves as a ferry to Pokémon that can't swim.
pl1-82,Mareep,Platinum,False,https://images.pokemontcg.io/pl1/82_hires.png,Platinum,2/11/2009,Common,['Lightning'],['Basic'],60,13,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
pl1-83,Misdreavus,Platinum,False,https://images.pokemontcg.io/pl1/83_hires.png,Platinum,2/11/2009,Common,['Psychic'],['Basic'],50,12,A Pokémon that startles people in the middle of the night. It gathers fear as its energy.
pl1-84,Nosepass,Platinum,False,https://images.pokemontcg.io/pl1/84_hires.png,Platinum,2/11/2009,Common,['Fighting'],['Basic'],60,10,"When endangered, it may protect itself by raising its magnetism and drawing iron objects to its body."
pl1-85,Piplup,Platinum,False,https://images.pokemontcg.io/pl1/85_hires.png,Platinum,2/11/2009,Common,['Water'],['Basic'],60,12,"A poor walker, it often falls down. However, its strong pride makes it puff up its chest without a care."
pl1-86,Poochyena,Platinum,False,https://images.pokemontcg.io/pl1/86_hires.png,Platinum,2/11/2009,Common,['Darkness'],['Basic'],50,12,"A Pokémon with persistent nature, it chases its prey until the prey becomes exhausted."
pl1-87,Psyduck,Platinum,False,https://images.pokemontcg.io/pl1/87_hires.png,Platinum,2/11/2009,Common,['Water'],['Basic'],60,19,"Overwhelmed by enigmatic abilities, it suffers a constant headache. It sometimes uses mysterious powers."
pl1-89,Ralts,Platinum,False,https://images.pokemontcg.io/pl1/89_hires.png,Platinum,2/11/2009,Common,['Psychic'],['Basic'],60,16,"If its horns capture the warm feelings of people or Pokémon, its body warms up slightly."
pl1-90,Remoraid,Platinum,False,https://images.pokemontcg.io/pl1/90_hires.png,Platinum,2/11/2009,Common,['Water'],['Basic'],60,18,It forcefully squirts water. The water jet never misses prey even if the REMORAID is deep in the sea.
pl1-91,Riolu,Platinum,False,https://images.pokemontcg.io/pl1/91_hires.png,Platinum,2/11/2009,Common,['Fighting'],['Basic'],60,15,It has the peculiar power of being able to see emotions such as joy and rage in the form of waves.
pl1-92,Shuppet,Platinum,False,https://images.pokemontcg.io/pl1/92_hires.png,Platinum,2/11/2009,Common,['Psychic'],['Basic'],50,17,It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live.
pl1-93,Skitty,Platinum,False,https://images.pokemontcg.io/pl1/93_hires.png,Platinum,2/11/2009,Common,['Colorless'],['Basic'],60,20,"It can't stop itself from chasing moving things, and it runs in a circle, chasing its own tail."
pl1-95,Slakoth,Platinum,False,https://images.pokemontcg.io/pl1/95_hires.png,Platinum,2/11/2009,Common,['Colorless'],['Basic'],50,11,It spends nearly all its time in a day sprawled out. Just seeing it makes one drowsy.
